Link Text,Link Url
Director,https://pec.ac.in/director
Senate Members,https://pec.ac.in/senate-members
Building & Works Committee,https://pec.ac.in/building-works-committee
Finance Committee,https://pec.ac.in/finance-committee
Grievance Redressal Committee,https://pec.ac.in/grievance-redressal-committee
Institute Functionaries,https://pec.ac.in/institute-functionaries
Minutes of Meetings,https://pec.ac.in/minutes-meetings
Programmes,https://pec.ac.in/programmes
Undergraduate,https://pec.ac.in/programmes/ug/structure
Postgraduate,https://pec.ac.in/programmes/pg/structure
Doctorate,https://pec.ac.in/programmes/phd
Academic Support for Students,https://pec.ac.in/programmes/student-support
Accreditation,https://pec.ac.in/programmes/accreditation
Scholarships,https://pec.ac.in/programmes/scholarships
IQAC Reports,https://pec.ac.in/iqac/aqar-reports
E-Academic Portal,https://eakadamik.in/pec/
Admissions,https://pec.ac.in/admissions
Academic Units,https://pec.ac.in/academic-units
Departments,https://pec.ac.in/departments
Centres,https://pec.ac.in/centres
Research,https://pec.ac.in/research/overview
Overview,https://pec.ac.in/research/overview
Research Groups,https://pec.ac.in/research-groups
Sponsored Research,https://pec.ac.in/sponsored-research
In-House Projects,https://pec.ac.in/house-projects
Consultancy,https://pec.ac.in/consultancy
Courses and Conferences,https://pec.ac.in/courses-and-conferences
Young Research Fellows Programme,https://pec.ac.in/yrf/about-programme
Norms and Forms,https://pec.ac.in/norms-and-forms
Contacts,https://pec.ac.in/research/contacts
Campus Life,https://pec.ac.in/campus-life
Students,https://pec.ac.in/current-students
Facilities,https://pec.ac.in/facilities
Online Fee Payment,https://www.onlinesbi.com/
-A,
A,
+A,
Institute,https://pec.ac.in/institute
History,https://pec.ac.in/history
Vision & Mission,https://pec.ac.in/vision
Campus,https://pec.ac.in/campus
Location,https://pec.ac.in/location
Top Stories,https://pec.ac.in/top-stories
PEC Anthem,https://pec.ac.in/pec-anthem
News & Events,https://pec.ac.in/all_events
Rules, Guidelines & Forms,https://pec.ac.in/rules-guidelines-forms
Office Orders,https://pec.ac.in/office-orders
Tenders and Quotations,https://pec.ac.in/tenders
Job Openings,https://pec.ac.in/jobs
Quick Links,https://pec.ac.in/tenders#0
Alumni,http://alumni.pec.ac.in
Central Library,http://pec.ac.in/library
TEQIP III,http://pec.ac.in/teqip-third-phase
Admissions,http://pec.ac.in/admissions
Placement,http://pec.ac.in/tnp/about-cell
Tenders,http://pec.ac.in/tenders
Close modal,https://pec.ac.in/tenders#0
,
Last Date,https://pec.ac.in/tenders?field_tenders_quotations_auction_value=&order=field_last_date&sort=asc
Download Tender,https://pec.ac.in/sites/default/files/uploads/tenders/tender_cc_7-9-20.pdf
Archive of Previous Tenders,https://pec.ac.in/tenders/archive
Overview,https://pec.ac.in/research/overview
Research Groups,https://pec.ac.in/research-groups
Sponsored Research,https://pec.ac.in/sponsored-research
Consultancy,https://pec.ac.in/consultancy
Collaborations,https://pec.ac.in/coe/collaborations
In-House Projects,https://pec.ac.in/house-projects
Time Tables,https://pec.ac.in/current-students/time-tables
Examination,https://pec.ac.in/current-students/examination
Academic Calendar,https://pec.ac.in/academics/calendar
Undergraduate Programme,https://pec.ac.in/programmes/ug/structure
Postgraduate Programme,https://pec.ac.in/programmes/pg/structure
PhD Programme,https://pec.ac.in/programmes/phd
Library,https://pec.ac.in/library
Computer Centre,https://pec.ac.in/computer-centre
Sports,https://pec.ac.in/Sports
Hostels,https://pec.ac.in/hostels
Medical Facility,https://pec.ac.in/medical-facilities
Workshops,https://pec.ac.in/workshops
E-Notices,http://172.15.0.24/enotices/
Multimedia,https://pec.ac.in/multimedia
Brochure & Prospectus,https://pec.ac.in/prospectus
CRIKC,http://crikc.puchd.ac.in/
Sexual Harassment Complaints,https://pec.ac.in/institute/sexual-harassment-complaints-committee
Website Credits,https://pec.ac.in/credits
Web Editor,https://pec.ac.in/web_editor
Anti-Ragging,https://pec.ac.in/anti-ragging
Privacy Statement,https://pec.ac.in/privacy-policy
Report Copyright Infringement,https://pec.ac.in/reporting-copyright-infringement

http://pec.ac.in/faculty-index
Skip to main content,https://pec.ac.in/faculty-index#main-content
Alumni,https://alumni.pec.ac.in/
Webmail,https://pec.ac.in/institute/email-services
Jobs,https://pec.ac.in/jobs
Tenders,https://pec.ac.in/tenders
Office Orders,https://pec.ac.in/office-orders
,https://pec.ac.in/office-orders
,https://pec.ac.in/office-orders
NIRF,https://pec.ac.in/nirf-data-20
RTI,https://pec.ac.in/node/549
Placements,https://pec.ac.in/tnp/about-cell
Contact Us,https://pec.ac.in/institute-functionaries
,https://pec.ac.in/
,https://pec.ac.in/faculty-index#
Home,https://pec.ac.in/
Institute,https://pec.ac.in/institute
History,https://pec.ac.in/history
Vision & Mission,https://pec.ac.in/vision
Campus,https://pec.ac.in/campus
Location,https://pec.ac.in/location
News and Events,https://pec.ac.in/all_events
Tenders & Quotations,https://pec.ac.in/tenders
Balance Sheets,https://pec.ac.in/balance-sheets
Rules, Guidelines & Forms,http://pec.ac.in/rules-guidelines-forms
Faculty Affairs,https://pec.ac.in/faculty-affairs
IQAC Reports,https://pec.ac.in/institute/iqac-reports
Administration,https://pec.ac.in/administration
Board Of Governors,https://pec.ac.in/board-of-governors
Chairman, Board of Governors,https://pec.ac.in/chairman-bog
Director,https://pec.ac.in/director
Senate Members,https://pec.ac.in/senate-members
Building & Works Committee,https://pec.ac.in/building-works-committee
Finance Committee,https://pec.ac.in/finance-committee
Grievance Redressal Committee,https://pec.ac.in/grievance-redressal-committee
Institute Functionaries,https://pec.ac.in/institute-functionaries
Minutes of Meetings,https://pec.ac.in/minutes-meetings
Programmes,https://pec.ac.in/programmes
Undergraduate,https://pec.ac.in/programmes/ug/structure
Postgraduate,https://pec.ac.in/programmes/pg/structure
Doctorate,https://pec.ac.in/programmes/phd
Academic Support for Students,https://pec.ac.in/programmes/student-support
Accreditation,https://pec.ac.in/programmes/accreditation
Scholarships,https://pec.ac.in/programmes/scholarships
IQAC Reports,https://pec.ac.in/iqac/aqar-reports
E-Academic Portal,https://eakadamik.in/pec/
Admissions,https://pec.ac.in/admissions
Academic Units,https://pec.ac.in/academic-units
Departments,https://pec.ac.in/departments
Centres,https://pec.ac.in/centres
Research,https://pec.ac.in/research/overview
Overview,https://pec.ac.in/research/overview
Research Groups,https://pec.ac.in/research-groups
Sponsored Research,https://pec.ac.in/sponsored-research
In-House Projects,https://pec.ac.in/house-projects
Consultancy,https://pec.ac.in/consultancy
Courses and Conferences,https://pec.ac.in/courses-and-conferences
Young Research Fellows Programme,https://pec.ac.in/yrf/about-programme
Norms and Forms,https://pec.ac.in/norms-and-forms
Contacts,https://pec.ac.in/research/contacts
Campus Life,https://pec.ac.in/campus-life
Students,https://pec.ac.in/current-students
Facilities,https://pec.ac.in/facilities
Online Fee Payment,https://www.onlinesbi.com/
-A,
A,
+A,
Departments,https://pec.ac.in/departments
Centres,https://pec.ac.in/centres
List of Visiting Professor / Emeritus Professor,https://pec.ac.in/departments/visiting-emeritus-professors
Institute,https://pec.ac.in/institute
History,https://pec.ac.in/history
Vision & Mission,https://pec.ac.in/vision
Campus,https://pec.ac.in/campus
Location,https://pec.ac.in/location
Top Stories,https://pec.ac.in/top-stories
PEC Anthem,https://pec.ac.in/pec-anthem
News & Events,https://pec.ac.in/all_events
Rules, Guidelines & Forms,https://pec.ac.in/rules-guidelines-forms
Office Orders,https://pec.ac.in/office-orders
Tenders and Quotations,https://pec.ac.in/tenders
Job Openings,https://pec.ac.in/jobs
Quick Links,https://pec.ac.in/faculty-index#0
Alumni,http://alumni.pec.ac.in
Central Library,http://pec.ac.in/library
TEQIP III,http://pec.ac.in/teqip-third-phase
Admissions,http://pec.ac.in/admissions
Placement,http://pec.ac.in/tnp/about-cell
Tenders,http://pec.ac.in/tenders
Close modal,https://pec.ac.in/faculty-index#0
,
M.S. Rajeshwaran,https://pec.ac.in/aero/ms-rajeshwaran
Tushar Siag,https://pec.ac.in/tushar-siag
Dr. Veeranna Yempally,https://pec.ac.in/dr-veeranna-yempally
Amandeep Kaur,https://pec.ac.in/cse/amandeep-kaur
Manish Kumar,https://pec.ac.in/cse/manish-kumar
Mayank Gupta,https://pec.ac.in/cse/mayank-gupta
Ms Sawinder Kaur,https://pec.ac.in/cse/ms-sawinder-kaur
Prof Gurdit Singh,https://pec.ac.in/cse/prof-gurdit-singh
Rajni Sethi,https://pec.ac.in/cse/faculty/rajni-sethi
Rattan Deep Kaur,https://pec.ac.in/cse/faculty/rattan-deep-kaur
Sanatan Sukhija,https://pec.ac.in/sanatan-sukhija
Sachin Chaudhary,https://pec.ac.in/sachin-chaudhary
Savina Singla,https://pec.ac.in/savina-singla
Rajesh Kumar,https://pec.ac.in/rajesh-kumar
Rakesh kumar,https://pec.ac.in/rakesh-kumar
Anita Khanna,https://pec.ac.in/anita-khanna
Arshdeep Singh,https://pec.ac.in/arshdeep-singh
Geeta Arora,https://pec.ac.in/geeta-arora
Har Amrit Singh Sandhu,https://pec.ac.in/har-amrit-singh-sandhu
Kamal Kumar,https://pec.ac.in/kamal-kumar
Mohammad Afaq Alam,https://pec.ac.in/mohammad-afaq-alam
Mohit Kumar,https://pec.ac.in/mohit-kumar
Pardeep Kumar Gupta,https://pec.ac.in/pardeep-kumar-gupta
R R Singh,https://pec.ac.in/r-r-singh
R.K. Khitoliya,https://pec.ac.in/rk-khitoliya
Roshan Lal,https://pec.ac.in/roshan-lal
S K Singh,https://pec.ac.in/s-k-singh
S.K. Sharma,https://pec.ac.in/sk-sharma
Sarita Singla,https://pec.ac.in/sarita-singla
Shakti Kumar,https://pec.ac.in/shakti-kumar
Siby John,https://pec.ac.in/siby-john
Sovina Sood,https://pec.ac.in/sovina-sood
Surender Kumar Verma,https://pec.ac.in/surender-kumar-verma
Tripta Kumari Goyal,https://pec.ac.in/tripta-kumari-goyal
Yatindra Kumar,https://pec.ac.in/yatindra-kumar
Ajay Mittal,https://pec.ac.in/ajay-mittal
Alka Jindal,https://pec.ac.in/alka-jindal
Divya Bansal,https://pec.ac.in/divya-bansal
Manvjeet Kaur,https://pec.ac.in/manvjeet-kaur
Padmavati,https://pec.ac.in/padmavati
Poonam Saini,https://pec.ac.in/poonam-saini
Rajesh Kumar Bhatia,https://pec.ac.in/rajesh-kumar-bhatia
Rupali Verma,https://pec.ac.in/rupali-verma
Sandeep Kumar Harit,https://pec.ac.in/sandeep-kumar-harit
Sanjeev Sofat,https://pec.ac.in/sanjeev-sofat
Shailendra Singh,https://pec.ac.in/shailendra-singh
Shilpa,https://pec.ac.in/shilpa
Sudesh Rani,https://pec.ac.in/sudesh-rani
Trilok Chand,https://pec.ac.in/trilok-chand
Dr. Tejinder Kumar Jindal,https://pec.ac.in/dr-tejinder-kumar-jindal
Asha Goel,https://pec.ac.in/asha-goel
Ashwani Prashar,https://pec.ac.in/ashwani-prashar
Dr. Sonu Kumar,https://pec.ac.in/sonu-kumar
Harminder Kaur,https://pec.ac.in/harminder-kaur
L. N. Sharma,https://pec.ac.in/l-n-sharma
Meena Mahajan,https://pec.ac.in/meena-mahajan
Nipun Checker,https://pec.ac.in/nipun-checker
Prem Lata,https://pec.ac.in/prem-lata
Rakesh Kumar,https://pec.ac.in/rakesh-kumar-0
Ranjeet Kaur Sehmi,https://pec.ac.in/ranjeet-kaur-sehmi
Sanjeev Kumar,https://pec.ac.in/sanjeev-kumar
Shobhna Dhiman,https://pec.ac.in/shobhna-dhiman
Sucheta,https://pec.ac.in/sucheta
Sumati Mahajan,https://pec.ac.in/sumati-mahajan
Vasundhara Singh,https://pec.ac.in/vasundhara-singh
Balwinder Singh Surjan,https://pec.ac.in/balwinder-singh-surjan
Dhiraj Bharat,https://pec.ac.in/dhiraj-bharat
Jagdish Kumar,https://pec.ac.in/jagdish-kumar
Jaimala Gambhir,https://pec.ac.in/jaimala-gambhir
Loveleen Kaur,https://pec.ac.in/loveleen-kaur
Puneet Arora,https://pec.ac.in/puneet-arora
Raminder Kaur,https://pec.ac.in/raminder-kaur
Rintu Khanna,https://pec.ac.in/rintu-khanna
Sandeep Kaur,https://pec.ac.in/sandeep-kaur
Shiv Narayan,https://pec.ac.in/shiv-narayan
Sulata Bhandari,https://pec.ac.in/sulata-bhandari
Tarlochan Kaur,https://pec.ac.in/tarlochan-kaur
Tejinder Singh Saggu,https://pec.ac.in/tejinder-singh-saggu
Tilak Thakur,https://pec.ac.in/tilak-thakur
Arun Kumar Singh,https://pec.ac.in/arun-kumar-singh
Bipan Kaushal,https://pec.ac.in/bipan-kaushal
Deepak Bagai,https://pec.ac.in/deepak-bagai
Divya,https://pec.ac.in/divya-0
Jasbir Kaur,https://pec.ac.in/jasbir-kaur
Jyoti Kedia,https://pec.ac.in/jyoti-kedia
Nagendra Shah,https://pec.ac.in/nagendra-shah
Neelam Rup Prakash,https://pec.ac.in/neelam-rup-prakash
Neelu Jain,https://pec.ac.in/neelu-jain
Neena Gupta,https://pec.ac.in/neena-gupta
Rita Mahajan,https://pec.ac.in/rita-mahajan
Sukhwinder Singh,https://pec.ac.in/sukhwinder-singh
Anshul Kumar,https://pec.ac.in/ece/anshul-kumar
Kalpana Lamba,https://pec.ac.in/ece/kalpana-lamba
Achitanand Dubey,https://pec.ac.in/achitanand-dubey
Alakesh Manna,https://pec.ac.in/alakesh-manna
D R Prajapati,https://pec.ac.in/d-r-prajapati
Gurjeet Singh,https://pec.ac.in/gurjeet-singh
Kamal Kumar,https://pec.ac.in/kamal-kumar-0
P S Satsangi,https://pec.ac.in/p-s-satsangi
Perminderjit Singh,https://pec.ac.in/perminderjit-singh
Rajesh Kumar Kanda,https://pec.ac.in/rajesh-kumar-kanda
Rakesh Kumar Dang,https://pec.ac.in/rakesh-kumar-dang
S K Soni,https://pec.ac.in/s-k-soni
Sandeep Selodkar,https://pec.ac.in/sandeep-selodkar
Sanjay Kumar Mangal,https://pec.ac.in/sanjay-kumar-mangal
Sanjeev Kumar,https://pec.ac.in/sanjeev-kumar-0
Sarabjit Singh,https://pec.ac.in/sarabjit-singh
Sushant Samir,https://pec.ac.in/sushant-samir
Tejbir Kaur,https://pec.ac.in/tejbir-kaur
Dr. J D Sharma,https://pec.ac.in/dr-j-d-sharma
Dr. Mamta Sharma,https://pec.ac.in/metta/dr-mamta-sharma
Dr. Rajiv Kumar,https://pec.ac.in/metta/dr-rajiv-kumar
Dr. Ranvir Singh Panwar,https://pec.ac.in/metta/dr-ranvir-singh-panwar
Dr. Ravi Kant,https://pec.ac.in/metta/dr-ravi-kant
Dr. Sandan Kumar Sharma,https://pec.ac.in/metta/sandan-kumar-sharma
Dr. Sumit Bhardwaj,https://pec.ac.in/metta/dr-sumit-bhardwaj
Dr. Uma Batra,https://pec.ac.in/metta/dr-uma-batra
R K Mahajan,https://pec.ac.in/metta/r-k-mahajan
Suresh Chand,https://pec.ac.in/metta/suresh-chand
C S Jawalkar,https://pec.ac.in/c-s-jawalkar
Dina Nath,https://pec.ac.in/dina-nath
Jagjit Singh,https://pec.ac.in/jagjit-singh
M. M. Goud,https://pec.ac.in/m-m-goud
N M Suri,https://pec.ac.in/n-m-suri
Parveen Kalra,https://pec.ac.in/parveen-kalra
R.O. Vaishya,https://pec.ac.in/ro-vaishya
Rajendra M Belokar,https://pec.ac.in/rajendra-m-belokar
Suman Kant,https://pec.ac.in/suman-kant
Amita Kumari,https://pec.ac.in/ee/amita-kumari
Dr. Rabia Kamra,https://pec.ac.in/dr-rabia-kamra
Ankit Yadav,https://pec.ac.in/ankit-yadav
Dr. Kulwinder Kaur,https://pec.ac.in/dr-kulwinder-kaur
Dr. Shilpi Chaudhary,https://pec.ac.in/dr-shilpi-chaudhary
Ravinderjit Singh Walia,https://pec.ac.in/pie/ravinderjit-singh-walia
,https://pec.ac.in/mandatory-disclosure/download
Overview,https://pec.ac.in/research/overview
Research Groups,https://pec.ac.in/research-groups
Sponsored Research,https://pec.ac.in/sponsored-research
Consultancy,https://pec.ac.in/consultancy
Collaborations,https://pec.ac.in/coe/collaborations
In-House Projects,https://pec.ac.in/house-projects
Time Tables,https://pec.ac.in/current-students/time-tables
Examination,https://pec.ac.in/current-students/examination
Academic Calendar,https://pec.ac.in/academics/calendar
Undergraduate Programme,https://pec.ac.in/programmes/ug/structure
Postgraduate Programme,https://pec.ac.in/programmes/pg/structure
PhD Programme,https://pec.ac.in/programmes/phd
Library,https://pec.ac.in/library
Computer Centre,https://pec.ac.in/computer-centre
Sports,https://pec.ac.in/Sports
Hostels,https://pec.ac.in/hostels
Medical Facility,https://pec.ac.in/medical-facilities
Workshops,https://pec.ac.in/workshops
E-Notices,http://172.15.0.24/enotices/
Multimedia,https://pec.ac.in/multimedia
Brochure & Prospectus,https://pec.ac.in/prospectus
